company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
ITEMIX SOLUTIONS LTD,17143566,active,ltd,,,2026-04-08,,2026-04-08,[63990, 70210, 73110, 74300],International House, 109-111 Fulham Palace Road London United Kingdom W6 8JA
STUDIO AUSTRALIS LTD,17142520,active,ltd,,,2026-04-08,,2026-04-08,[47781, 47910, 74100],Office One London England EC1R 5HL
PATHWRIGHT LIMITED,17178451,active,ltd,,,2026-04-24,,2026-04-24,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
CAPSTONE STAYS LTD,17171283,active,ltd,,,2026-04-21,,2026-04-21,[68209],167-169 Great Portland Street, 5th Floor London England W1W 5PF
VARTESH LTD,17143742,active,ltd,,,2026-04-08,,2026-04-08,[70100],Flat 5, 1a Browning Street London England SE17 1LN
MICRO AGI LTD,17131449,active,ltd,,,2026-04-01,,2026-04-01,[62012],New Broad Street House 35 New Broad Street London England EC2M 1NH
FRYT LTD,17160195,active,ltd,,,2026-04-15,,2026-04-15,[49410],44-45 Beaufort Court Admirals Way London England E14 9XL
STERLING RENEWABLES LIMITED,17177075,active,ltd,,,2026-04-23,,2026-04-23,[43290],160, Fortis House London Road London United Kingdom IG11 8BB
SYNTERA SOLUTIONS LTD,17179389,active,ltd,,,2026-04-24,,2026-04-24,[62012, 62020, 73110],International House London United Kingdom N1 7SR
AC EMPIRE HOLDINGS LTD,17179328,active,ltd,,,2026-04-24,,2026-04-24,[64209],1st Floor 44 Worship Street London United Kingdom EC2A 2EA
WHITE ROSE EQUINE VETS LTD,17192865,active,ltd,,,2026-04-30,,2026-04-30,[75000],71-75 Shelton Street London United Kingdom WC2H 9JQ
18 BRAMERTON STREET FREEHOLD LIMITED,17131527,active,ltd,,,2026-04-01,,2026-04-01,[98000],Upper Maisonette London United Kingdom SW3 5JX
JRST INVESTMENTS LTD,17131929,active,ltd,,,2026-04-01,,2026-04-01,[68100],4th Floor 101 Whitechaple High Street London England E1 7RA
LEVIO LIMITED,17131912,active,ltd,,,2026-04-01,,2026-04-01,[62020],Flat 54 St. Richards House London England NW1 1BS
YBM VENTURES OK GOOGLE LTD,17132053,active,ltd,,,2026-04-01,,2026-04-01,[52290],Flat 2, Greenleaf Close London United Kingdom SW2 2HB
G-ZED MOBILE INTERNATIONAL LTD,17132060,active,ltd,,,2026-04-01,,2026-04-01,[20140, 20301, 29320, 47429],20 Wenlock Road London England N1 7GU
SEJAL JACOB DIETITIAN LIMITED,17132068,active,ltd,,,2026-04-01,,2026-04-01,[86900],128 City Road London United Kingdom EC1V 2NX
RIDNOBUD LIMITED,17132124,active,ltd,,,2026-04-01,,2026-04-01,[41201, 41202],49 West Ham Lane London England E15 4PH
VERTEX AUTOMOTIVE TECHNOLOGIES HOLDINGS LTD,17132126,active,ltd,,,2026-04-01,,2026-04-01,[62012, 64209, 82990],20 Wenlock Road London England N1 7GU
REDHILL CARE LTD,17132119,active,ltd,,,2026-04-01,,2026-04-01,[86900],Unit 4c Crawley Leisure Park Crawley England RH10 8LR
IFUSION VOLT LTD,17132118,active,ltd,,,2026-04-01,,2026-04-01,[35140, 46520, 46900, 47910],C/O Ace Vehicle Deliveries Ltd, Rays House London United Kingdom NW10 7XP
MK ECRIN LTD,17132337,active,ltd,,,2026-04-01,,2026-04-01,[47990, 56103],500 White Hart Lane London England N17 7NA
URBAN CGI UK LTD,17132336,active,ltd,,,2026-04-01,,2026-04-01,[71112, 71129],71-75 Shelton Street London United Kingdom WC2H 9JQ
ARCOV LTD,17132351,active,ltd,,,2026-04-01,,2026-04-01,[46900, 52290, 62020],21 Adeney Close London England W6 8ES
PIXIVO STUDIOS LTD,17132341,active,ltd,,,2026-04-01,,2026-04-01,[62012, 62090, 63120],71-75 Shelton Street London United Kingdom WC2H 9JQ
DAVIDINE SPEECH GYM LIMITED,17132986,active,ltd,,,2026-04-02,,2026-04-02,[47710, 47910, 58110, 85600],86-90 Paul Street London England EC2A 4NE
ESTATE LDN LIMITED,17133113,active,ltd,,,2026-04-02,,2026-04-02,[46190, 47781, 82301, 90040],Studio 4 Stephens Court London United Kingdom E2 7QL
FIREWAVE GLOBAL LTD,17133354,active,ltd,,,2026-04-02,,2026-04-02,[70100, 70210, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
SPRINGADOR GROUP LTD,17133353,active,ltd,,,2026-04-02,,2026-04-02,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
DENIZ TICARET LTD,17133480,active,ltd,,,2026-04-02,,2026-04-02,[47910],4 Raven Road, Unit 1c3-1124 London United Kingdom E18 1HB
HTA ADVISORY LTD,17133484,active,ltd,,,2026-04-02,,2026-04-02,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
STAR DYNAMICS CONSULTING LTD,17133482,active,ltd,,,2026-04-02,,2026-04-02,[70210, 70229, 74909, 85590],71-75 Shelton Street London United Kingdom WC2H 9JQ
BROOKLEIGH INTERNATIONAL LIMITED,17133493,active,ltd,,,2026-04-02,,2026-04-02,[96090],72 Halliwick Road London England N10 1AB
ZERO WHOLESALE LTD,17133577,active,ltd,,,2026-04-02,,2026-04-02,[46410, 46420, 46900],128 City Road London United Kingdom EC1V 2NX
CAREER GATEWAY GLOBAL LTD,17133575,active,ltd,,,2026-04-02,,2026-04-02,[62020],Office 18048 182-184 High Street North London United Kingdom E6 2JA
BITMOOR LTD,17133695,active,ltd,,,2026-04-02,,2026-04-02,[62090],Unit A478, 4-6 Greatorex Street London United Kingdom E1 5NF
DEXLAB CONSULTING LIMITED,17134037,active,ltd,,,2026-04-02,,2026-04-02,[62020],Allia Future Business Centre Peterborough England PE2 8AN
INKLUSIVE NATURE STUDIOS LTD,17134027,active,ltd,,,2026-04-02,,2026-04-02,[85590, 90030],124-128 City Road London England EC1V 2NX
ARDIS TECH LIMITED,17134025,active,ltd,,,2026-04-02,,2026-04-02,[46900, 47910, 62012, 62020],124 City Road London United Kingdom EC1V 2NX
NONPROFITIMPACT LTD,17134032,active,ltd,,,2026-04-02,,2026-04-02,[70229],21 Alma Road London England N10 2NG
FTMM MERCHANDISE GROUP LIMITED,17134414,active,ltd,,,2026-04-02,,2026-04-02,[47290, 52290, 77291, 82302],20 Wenlock Road London England N1 7GU
GRIT AND GRACE LTD,17134415,active,ltd,,,2026-04-02,,2026-04-02,[93199],71-75 Shelton Street London United Kingdom WC2H 9JQ
MIA AND THE GOAT LTD,17134547,active,ltd,,,2026-04-02,,2026-04-02,[46180],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
CINE HARBOR LTD,17134732,active,ltd,,,2026-04-02,,2026-04-02,[59112, 59120, 73110, 77291],2 Park View Mansions London England E20 1FA
VKW LTD,17134729,active,ltd,,,2026-04-02,,2026-04-02,[45112],71-75 Shelton Street London United Kingdom WC2H 9JQ
QUADLOGIC AI LTD,17134742,active,ltd,,,2026-04-02,,2026-04-02,[62020],71-75 Shelton Street London United Kingdom WC2H 9JQ
KINSAIL PROPERTY LIMITED,17134885,active,ltd,,,2026-04-02,,2026-04-02,[81100, 82110, 82990],71-75 Shelton Street London United Kingdom WC2H 9JQ
PROMOTE2U LTD,17134995,active,ltd,,,2026-04-02,,2026-04-02,[73110],28 Lady Aylesford Avenue Stanmore England HA7 4FH
NATURALVIVE LTD,17135160,active,ltd,,,2026-04-02,,2026-04-02,[47910],Suite 10663 5 Brayford Square London United Kingdom E1 0SG
COMEN UK CO. LTD,17135173,active,ltd,,,2026-04-02,,2026-04-02,[47749],80-83 Long Lane London England EC1A 9ET
ONLINEMANKIN LTD,17135168,active,ltd,,,2026-04-02,,2026-04-02,[85590],Flat 20, 38, Meads Court Carnarvon Road London United Kingdom E15 4LB
DE’GREATDREAM LIMITED,17135430,active,ltd,,,2026-04-02,,2026-04-02,[79110, 79909, 82990],71-75 Shelton Street London United Kingdom WC2H 9JQ
BLUE WATER INSIGHTS LIMITED,17135438,active,ltd,,,2026-04-02,,2026-04-02,[64301],27 Old Gloucester St London United Kingdom WC1N 3AX
FACTORIZER LTD,17135445,active,ltd,,,2026-04-02,,2026-04-02,[46900, 47990, 62012, 70229],20 Wenlock Road London England N1 7GU
TITAN CAPITAL HOLDINGS LTD,17135437,active,ltd,,,2026-04-02,,2026-04-02,[64209, 64999, 70100, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
CONSTELLATOR LIMITED,17135505,active,ltd,,,2026-04-02,,2026-04-02,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
MIK-88 LTD,17135870,active,ltd,,,2026-04-02,,2026-04-02,[43290],54 London Road London England E13 0DE
KBK GROUNDWORKS LTD,17136040,active,ltd,,,2026-04-03,,2026-04-03,[41201, 41202, 42990],66 Paul Street London United Kingdom EC2A 4NA
EVENTEDGE LTD,17136135,active,ltd,,,2026-04-03,,2026-04-03,[62020],281 Whitehorse Lane London England SE25 6UL
BLACKNEON LTD,17136441,active,ltd,,,2026-04-03,,2026-04-03,[58290],66 Paul Street London United Kingdom EC2A 4NA
BASIN ONE LTD,17136445,active,ltd,,,2026-04-03,,2026-04-03,[70229],66 Paul Street London United Kingdom EC2A 4NA
RMSS GROUP LTD,17136821,active,ltd,,,2026-04-04,,2026-04-04,[80100],125 Barking Road London England E16 4HQ
WAYPOINT TRAVEL TECHNOLOGIES LTD,17137108,active,ltd,,,2026-04-05,,2026-04-05,[62090],Flat 1 390 City Road London England EC1V 2QA
CRICKLEWOOD MOBILE TYRES LIMITED,17137121,active,ltd,,,2026-04-05,,2026-04-05,[45200, 45320, 46900],Flat 4 13 Chichele Road London England NW2 3AH
SWINLEY INTERIORS LTD,17137123,active,ltd,,,2026-04-05,,2026-04-05,[43290],4th Floor 18 St. Cross Street London United Kingdom EC1N 8UN
JB COMMERCIAL SERVICES LTD,17137260,active,ltd,,,2026-04-05,,2026-04-05,[74902],Flat 2 Nesham House London England N1 5LY
THE PATTERN ADVANTAGE LTD,17137265,active,ltd,,,2026-04-05,,2026-04-05,[70229],66 Paul Street London England EC2A 4NA
DIRAC LABS UK LTD,17137320,active,ltd,,,2026-04-06,,2026-04-06,[71121],5 New Street Square London United Kingdom EC4A 3TW
NELSON LORD GROUP LTD,17137619,active,ltd,,,2026-04-06,,2026-04-06,[64209],Unit A309 4 - 6 Greatorex Street London United Kingdom E1 5NF
R&W FIRE SOLUTIONS LTD,17137625,active,ltd,,,2026-04-06,,2026-04-06,[84250],128 City Road London United Kingdom EC1V 2NX
ERIC LYVA SOFTWARE LTD,17137643,active,ltd,,,2026-04-06,,2026-04-06,[18130, 58290, 59200],66 Paul Street London United Kingdom EC2A 4NA
HASLAM LIVING LIMITED,17137642,active,ltd,,,2026-04-06,,2026-04-06,[47910],66 Paul Street London United Kingdom EC2A 4NA
BERNERS WHOLESALE LTD,17137633,active,ltd,,,2026-04-06,,2026-04-06,[47910],60 Tottenham Court Road London United Kingdom W1T 2EW
PEARCE & CO PROPERTIES LTD,17137909,active,ltd,,,2026-04-06,,2026-04-06,[41100, 68100, 68209],20 Wenlock Road London England N1 7GU
VANTAGE MERIDIAN LIMITED,17137892,active,ltd,,,2026-04-06,,2026-04-06,[69109, 70229, 82990],167-169 Great Portland Street London England W1W 5PF
FINANCE POINT LTD,17137918,active,ltd,,,2026-04-06,,2026-04-06,[69201],Unit 10, Grange Mill London England SW12 0NE
TERMGUARD.AI LIMITED,17137884,active,ltd,,,2026-04-06,,2026-04-06,[62012],Flat 6 7 Kensington Square London England W8 5EP
OMNIA HOTEL SYSTEMS LTD,17137911,active,ltd,,,2026-04-06,,2026-04-06,[62012, 62020, 63110],Office 167-169 Great Portland Street London United Kingdom W1W 5PF
JS2 GROUP LIMITED,17137878,active,ltd,,,2026-04-06,,2026-04-06,[96090],128 City Road London United Kingdom EC1V 2NX
DR ASHTON AESTHETICS LTD,17138199,active,ltd,,,2026-04-06,,2026-04-06,[86210, 86220, 86900],66 Paul Street London United Kingdom EC2A 4NA
SYMMORI LTD,17138222,active,ltd,,,2026-04-06,,2026-04-06,[73110],66 Paul Street London United Kingdom EC2A 4NA
TE ODA LONDON LTD,17138324,active,ltd,,,2026-04-06,,2026-04-06,[56102, 56103],Barkat House, Suite 9 London England NW3 5HT
RAVE NEAL & ASSOCIATES LTD,17138467,active,ltd,,,2026-04-06,,2026-04-06,[70229],10 St. Anns Villas London England W11 4RX
CHOPSTICKS & DREAMS LTD,17138589,active,ltd,,,2026-04-06,,2026-04-06,[56101, 56210, 56302],Unit 10 Lockwood Way London England E17 5RB
PASCALL HYGIENE LTD,17138738,active,ltd,,,2026-04-07,,2026-04-07,[86230, 86900],20 Wenlock Road London England N1 7GU
EU VIGNETTES LTD,17138801,active,ltd,,,2026-04-07,,2026-04-07,[47910],4 Norbreck Gardens London England NW10 7HS
GARDEN KITCHEN CATERING LTD,17139031,active,ltd,,,2026-04-07,,2026-04-07,[56210],Unit D1 Wagon Yard Marlborough United Kingdom SN8 1LH
DAO PROPERTY LIMITED,17139038,active,ltd,,,2026-04-07,,2026-04-07,[68209],179 Mount View Road London United Kingdom N4 4JT
GREYCOKER LTD,17139124,active,ltd,,,2026-04-07,,2026-04-07,[81210, 81229, 81299],C/O Fruition Consultants Ltd London United Kingdom EC3N 1BJ
COLINCO LTD,17139120,active,ltd,,,2026-04-07,,2026-04-07,[62011],22a Ongar Road London England SW6 1SJ
GEN-METRICS LTD,17139348,active,ltd,,,2026-04-07,,2026-04-07,[62020, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
SHINSEI HOSPITALITY LTD,17139352,active,ltd,,,2026-04-07,,2026-04-07,[56101],2 Jardine House Harrovian Business Village Harrow England HA1 3EX
CHAT WITH CRM LTD,17139354,active,ltd,,,2026-04-07,,2026-04-07,[58290],International House London United Kingdom E16 2DQ
PANDABOT LIMITED,17139357,active,ltd,,,2026-04-07,,2026-04-07,[85600],Office 18187 182-184 High Street North London United Kingdom E6 2JA
EUROPEAN (OVERSEAS) LUBRICANTS LTD,17139832,active,ltd,,,2026-04-07,,2026-04-07,[82990],1146 High Road London England N20 0RA
GULF FLAVOURS AND FRAGRANCES LIMITED,17139815,active,ltd,,,2026-04-07,,2026-04-07,[46450, 47190],Office 17669 182-184 High Street North London United Kingdom E6 2JA
ARTEMYST LTD,17140096,active,ltd,,,2026-04-07,,2026-04-07,[47910],124 City Road London United Kingdom EC1V 2NX
HOME AND GARDEN LDN LTD,17140245,active,ltd,,,2026-04-07,,2026-04-07,[46150],73, Home And Garden London United Kingdom SE23 3HT
BLAIRGOWRIE HE LIMITED,17140253,active,ltd,,,2026-04-07,,2026-04-07,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
RB SCAFFOLDING LTD,17140243,active,ltd,,,2026-04-07,,2026-04-07,[43991],113 Manor Road London England E10 7HW
UPBEAT SOFTWARE LTD,17140434,active,ltd,,,2026-04-07,,2026-04-07,[62012],50 Argyle Road London England W13 8AA
FARMER J (CURZON STREET) LIMITED,17140440,active,ltd,,,2026-04-07,,2026-04-07,[56101, 56103, 56210],3rd Floor The Coade London United Kingdom SE11 5EL
SIMPLEFUD LTD,17140422,active,ltd,,,2026-04-07,,2026-04-07,[56290],257 Torridon Road London United Kingdom SE6 1RF
INHERIT101 LTD,17140425,active,ltd,,,2026-04-07,,2026-04-07,[82990],66 Paul Street London United Kingdom EC2A 4NA
IMPATTO CO LTD,17140428,active,ltd,,,2026-04-07,,2026-04-07,[72200],1st Floor The Brew Eagle House London United Kingdom EC1V 1NR
S.A PEST CONTROL LTD,17140427,active,ltd,,,2026-04-07,,2026-04-07,[81291],52 Dobson Close London United Kingdom NW6 4RU
MEDIA HERO ADVERTISING LTD,17140432,active,ltd,,,2026-04-07,,2026-04-07,[73110, 73120],128 City Road London United Kingdom EC1V 2NX
EAGLE EYE DIGITAL LTD,17140414,active,ltd,,,2026-04-07,,2026-04-07,[70229],66 Paul Street London England EC2A 4NA
LUXURY LINEN SOLUTIONS LTD,17140654,active,ltd,,,2026-04-07,,2026-04-07,[46160],112 Princes Gardens London England W3 0LJ
BESUCH UK LTD,17140665,active,ltd,,,2026-04-07,,2026-04-07,[56101],Shop 7 Pennine Parade London United Kingdom NW2 1NT
HEMROC CONSTRUCTION LTD,17140667,active,ltd,,,2026-04-07,,2026-04-07,[41202],Shop 7 Pennine Parade London United Kingdom NW2 1NT
NOFILCRAFTS LTD,17140869,active,ltd,,,2026-04-07,,2026-04-07,[47910],Office 1058 60 Tottenham Court Road London United Kingdom W1T 2EW
R AND R DIGGING AND DEMOLITION SERVICES LTD,17140880,active,ltd,,,2026-04-07,,2026-04-07,[41202, 43999],24 Morris Street London England E1 2NP
NEXORA LOGISTICS LTD,17140945,active,ltd,,,2026-04-07,,2026-04-07,[49410, 52290, 53202],88 Brookdene Road London England SE18 1EL
SHAREKTE420 LTD,17141129,active,ltd,,,2026-04-07,,2026-04-07,[46900],275 New N Rd #3110 London United Kingdom N1 7AA
PATHWAYS SOLUTIONS LIMITED,17141128,active,ltd,,,2026-04-07,,2026-04-07,[68209, 85590, 87900, 88990],48 Radbourne Crescent London England E17 3RS
HHH EATERIES LTD,17141100,active,ltd,,,2026-04-07,,2026-04-07,[56290],Seymour Chambers Liverpool United Kingdom L3 5NW
VECTOSA LTD,17141101,active,ltd,,,2026-04-07,,2026-04-07,[62012, 62020, 62090, 73110],128 City Road London United Kingdom EC1V 2NX
HSN ELECTRICAL SOLUTIONS LTD,17141095,active,ltd,,,2026-04-07,,2026-04-07,[43210],21 Trewint Street Earlsfield United Kingdom SW18 4TY
LENVORA LTD,17140893,active,ltd,,,2026-04-07,,2026-04-07,[47910, 62012, 62090, 63120],23 Sheen Road London United Kingdom TW9 1BN
SAGE NEST CARE LTD,17141477,active,ltd,,,2026-04-07,,2026-04-07,[87900],70 Bathurst Gardens London England NW10 5HY
FUN HOUSE (LONDON) LIMITED,17141864,active,ltd,,,2026-04-07,,2026-04-07,[93290],45-47 Station Road London England E4 7BJ
VALTERON LTD,17141860,active,ltd,,,2026-04-07,,2026-04-07,[70221, 70229],124 City Road London United Kingdom EC1V 2NX
DJ FREIGHT LTD,17142064,active,ltd,,,2026-04-07,,2026-04-07,[46900],C/O Melon Accountants Ltd London England SW1V 1DW
ORIGENLAYER LTD,17142125,active,ltd,,,2026-04-08,,2026-04-08,[62012, 63110],66 Paul Street London United Kingdom EC2A 4NA
FREQUENCY REFERENCES LIMITED,17142123,active,ltd,,,2026-04-07,,2026-04-07,[99999],66 Paul Street London England EC2A 4NA
KRO PIPELINES SERVICES LTD,17142531,active,ltd,,,2026-04-08,,2026-04-08,[74909],66 Paul Street London United Kingdom EC2A 4NA
HOLIDAY WITH ME LTD,17142537,active,ltd,,,2026-04-08,,2026-04-08,[62011],18 Chelsea Crescent London United Kingdom SW10 0XB
KLIRINVEST ANALYTICS LTD,17142541,active,ltd,,,2026-04-08,,2026-04-08,[62012],128 City Road London United Kingdom EC1V 2NX
SHAREKTE423 LTD,17142693,active,ltd,,,2026-04-08,,2026-04-08,[46900],275 New N Rd #3110 London United Kingdom N1 7AA
TINKR APP LTD,17142710,active,ltd,,,2026-04-08,,2026-04-08,[62012, 62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
ALDOSIA LTD,17142707,active,ltd,,,2026-04-08,,2026-04-08,[70210, 70229, 73110, 74100],71-75 Shelton Street London United Kingdom WC2H 9JQ
DEKODU LTD,17142706,active,ltd,,,2026-04-08,,2026-04-08,[62012],124 City Road London England EC1V 2NX
METALS N KETTLES LTD,17142725,active,ltd,,,2026-04-08,,2026-04-08,[46120, 46480, 46770, 96090],20 Wenlock Road London England N1 7GU
BEYOND RIDGE COMMERCE LTD,17142714,active,ltd,,,2026-04-08,,2026-04-08,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
GG-063-193 LIMITED,17142890,active,ltd,,,2026-04-08,,2026-04-08,[68209],1 Lyric Square London England W6 0NB
TBO COACHING LTD,17139802,active,ltd,,,2026-04-07,,2026-04-07,[70229, 73110, 85590, 96090],66 Paul Street London England EC2A 4NA
AQUA TRADING UK LTD,17143374,active,ltd,,,2026-04-08,,2026-04-08,[56103],80 Hoe Street Walthamstow, London United Kingdom E17 4PG
OTAKOMI LTD,17143350,active,ltd,,,2026-04-08,,2026-04-08,[47910],128 City Road London United Kingdom EC1V 2NX
EYOB ANDEBRHAN LIMITED,17143346,active,ltd,,,2026-04-08,,2026-04-08,[68100, 68209],16a Chatsworth Road London England E5 0LP
VISTALES LTD,17143366,active,ltd,,,2026-04-08,,2026-04-08,[58290, 62012, 62090, 63120],5 Brayford Square London England E1 0SG
LNM ORANGE LTD,17143363,active,ltd,,,2026-04-08,,2026-04-08,[47910, 70229],Unit 274 48 Waterside Heights London United Kingdom E16 2GP
MOHNALT LIMITED,17143355,active,ltd,,,2026-04-08,,2026-04-08,[62012],124 City Road London United Kingdom EC1V 2NX
GOLDEN LINE LTD,17143354,active,ltd,,,2026-04-08,,2026-04-08,[46520, 46900, 47540],41 Devonshire Street Ground Floor Office 1 London United Kingdom W1G 7AJ
SETHIA PROPERTIES LIMITED,17143543,active,ltd,,,2026-04-08,,2026-04-08,[68209, 98000],105 St. John Street London England EC1M 4AS
PROVOLVE SOLUTIONS INCORPORATED LTD,17143568,active,ltd,,,2026-04-08,,2026-04-08,[41100],124-128 City Road London England EC1V 2NX
VERITO IMMIGRATION SERVICES LTD,17143549,active,ltd,,,2026-04-08,,2026-04-08,[69109],25 Gatonby Street London England SE15 5GU
AQUA THERMAL PLUMBING AND HEATING LTD,17143559,active,ltd,,,2026-04-08,,2026-04-08,[41201, 41202],124 City Road London United Kingdom EC1V 2NX
I NEVER LEFT LTD,17143542,active,ltd,,,2026-04-08,,2026-04-08,[63990],71-75 Shelton Street London United Kingdom WC2H 9JQ
HEXABEE LTD,17143560,active,ltd,,,2026-04-08,,2026-04-08,[62012, 63110, 64999],71-75 Shelton Street London United Kingdom WC2H 9JQ
TRADE+PASS LIMITED,17143703,active,ltd,,,2026-04-08,,2026-04-08,[58210, 70229],10 Durham Terrace London England W2 5PB
RACHEL SKLAN THERAPY LTD,17143694,active,ltd,,,2026-04-08,,2026-04-08,[86900],39 Lullington Garth London England N12 7LT
ORM COMPANY LTD,17144011,active,ltd,,,2026-04-08,,2026-04-08,[73110, 78101, 82990, 96090],128 City Road London United Kingdom EC1V 2NX
EDEN NEXUS LTD,17144031,active,ltd,,,2026-04-08,,2026-04-08,[47410, 47421, 47429, 95110],40 Ben Jonson Road London United Kingdom E1 3NN
VECTRA CAPITAL LTD,17144040,active,ltd,,,2026-04-08,,2026-04-08,[68209],Spaces London United Kingdom W6 7AP
THR NUMBER 54 LIMITED,17144049,active,ltd,,,2026-04-08,,2026-04-08,[64306],Level 4 Dashwood House London United Kingdom EC2M 1QS
UVB THERAPY LTD,17144023,active,ltd,,,2026-04-08,,2026-04-08,[47910, 86900],124, 124, Uvb Therapy Ltd City Road London United Kingdom EC1V 2NX
BERENT LTD,17144020,active,ltd,,,2026-04-08,,2026-04-08,[99999],Ormond House 26/27 Boswell Street London United Kingdom WC1N 3JZ
KATANIME LTD,17144026,active,ltd,,,2026-04-08,,2026-04-08,[47710, 47910],66 Paul Street London United Kingdom EC2A 4NA
SALES ABF LTD,17144027,active,ltd,,,2026-04-08,,2026-04-08,[47910],Suite Ra01 195-197 Wood Street London United Kingdom E17 3NU
LOCARISK LTD,17144325,active,ltd,,,2026-04-08,,2026-04-08,[82990],Portman House Fidcorp London United Kingdom W1H 6DU
