company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
EG35 LIMITED,16594392,active,ltd,,,2025-07-21,,2025-07-21,[63990],Flat 21 Barnabas House London England EC1V 8BY
SPENCER MEWS B1 MANAGEMENT LIMITED,16597058,active,ltd,,,2025-07-21,,2025-07-21,[68320],71-75 Shelton Street London United Kingdom WC2H 9JQ
SURVIVE THE 8 LTD,16565067,active,ltd,,,2025-07-07,,2025-07-07,[93199],71-75 Shelton Street London England WC2H 9JQ
NOVAMOVE LTD,16613242,active,ltd,,,2025-07-29,,2025-07-29,[47910, 49420],244 Haydons Road London England SW19 8TT
FZAK ENTERPRISES LTD,16555948,active,ltd,,,2025-07-02,,2025-07-02,[47190, 47990],298a High Street North High Street North London England E12 6SA
CONSOLIDATED ENERGY HOLDINGS LTD,16602675,active,ltd,,,2025-07-23,,2025-07-23,[70100],124 City Road London United Kingdom EC1V 2NX
DEENIE CONSTRUCTION LTD,16620105,active,ltd,,,2025-07-31,,2025-07-31,[41202],Flat 15 Bowman House 80 Nuttall Street London United Kingdom N1 5LP
MA-RE GROUP LIMITED,16596657,active,ltd,,,2025-07-21,,2025-07-21,[68310],1st Floor Romer House London England SE13 6EE
DISSOLVE WEAR LTD,16555235,active,ltd,,,2025-07-02,,2025-07-02,[46160, 46420, 47710],29 Forest View Road London England E17 4EJ
JUKES MANAGEMENT LTD,16581068,active,ltd,,,2025-07-14,,2025-07-14,[93290],167-169 Great Portland Street London England W1W 5PF
VL PROPERTY PORTFOLIO LIMITED,16618485,active,ltd,,,2025-07-31,,2025-07-31,[68100, 68209, 68320],71-75 Shelton Street London United Kingdom WC2H 9JQ
DIGNIPLAN LIMITED,16614619,active,ltd,,,2025-07-29,,2025-07-29,[87200, 87300],20 Lemsford Close London England N15 6BY
BARRIER POINT LIMITED,16576145,active,ltd,,,2025-07-11,,2025-07-11,[82990],30 Barrier Point Road London United Kingdom E16 2SB
PERPETUAL INVEST LTD,16575054,active,ltd,,,2025-07-10,,2025-07-10,[68100, 68310, 68320, 98000],167-169 Great Portland Street London England W1W 5PF
BROKER FREE (UK) LIMITED,16574812,active,ltd,,,2025-07-10,,2025-07-10,[82990],71-75 Shelton Street London United Kingdom WC2H 9JQ
